position.x,obj_dois,title_vector,position.y,relationType,relatedIdentifierType,subj_dois,subjtitle_vector
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,1,IsDerivedFrom,DOI,10.15468/dl.ygt8ru,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,2,IsDerivedFrom,DOI,10.15468/dl.4casp2,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,2,IsDerivedFrom,DOI,10.15468/dl.4casp2,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,5,References,DOI,10.15468/dl.g5v7m4,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,6,References,DOI,10.15468/dl.6w6dmn,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,8,References,DOI,10.15468/dl.y6q86n,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,9,References,DOI,10.15468/dl.y6hxnt,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,10,References,DOI,10.15468/dl.zbusc6,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,11,References,DOI,10.15468/dl.azhhnh,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,12,References,DOI,10.15468/dl.7sf25y,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,14,References,DOI,10.15468/dl.nfmkaw,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,17,References,DOI,10.15468/dl.c9x79c,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,17,References,DOI,10.15468/dl.c9x79c,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,18,References,DOI,10.15468/dl.rndbzy,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,19,References,DOI,10.15468/dl.wet8zg,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,20,References,DOI,10.15468/dl.zw6eu4,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,20,References,DOI,10.15468/dl.zw6eu4,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,21,References,DOI,10.15468/dl.8x55jp,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,23,References,DOI,10.15468/dl.dkyg9y,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,26,References,DOI,10.15468/dl.4azb5s,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,27,References,DOI,10.15468/dl.3q6uuw,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,28,References,DOI,10.15468/dl.vusrwb,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,29,References,DOI,10.15468/dl.3smk6d,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,36,References,DOI,10.15468/dl.5sybtf,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,39,References,DOI,10.15468/dl.dwur27,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,40,References,DOI,10.15468/dl.7zrznn,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,41,References,DOI,10.15468/dl.jx65ta,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,49,References,DOI,10.15468/dl.5fc8kk,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,49,References,DOI,10.15468/dl.5fc8kk,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,56,References,DOI,10.15468/dl.4jbnkt,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,60,References,DOI,10.15468/dl.gx742r,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,63,References,DOI,10.15468/dl.6vdkbn,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,64,References,DOI,10.15468/dl.zycegr,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,69,References,DOI,10.15468/dl.459uag,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,71,References,DOI,10.15468/dl.f8s2hg,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,72,References,DOI,10.15468/dl.vaz2q7,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,73,References,DOI,10.15468/dl.pk3trq,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,75,References,DOI,10.15468/dl.rm8rn8,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,78,References,DOI,10.15468/dl.ucfhd2,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,5,References,DOI,10.15468/dl.g5v7m4,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,6,References,DOI,10.15468/dl.6w6dmn,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,7,References,DOI,10.15468/dl.y7bpgx,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,7,References,DOI,10.15468/dl.y7bpgx,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,8,References,DOI,10.15468/dl.y6q86n,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,9,References,DOI,10.15468/dl.y6hxnt,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,10,References,DOI,10.15468/dl.zbusc6,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,11,References,DOI,10.15468/dl.azhhnh,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,12,References,DOI,10.15468/dl.7sf25y,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,13,References,DOI,10.15468/dl.zadshh,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,14,References,DOI,10.15468/dl.nfmkaw,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,18,References,DOI,10.15468/dl.rndbzy,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,18,References,DOI,10.15468/dl.rndbzy,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,23,References,DOI,10.15468/dl.dkyg9y,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,26,References,DOI,10.15468/dl.4azb5s,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,27,References,DOI,10.15468/dl.3q6uuw,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,28,References,DOI,10.15468/dl.vusrwb,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,29,References,DOI,10.15468/dl.3smk6d,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,37,References,DOI,10.15468/dl.z4c9zu,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,37,References,DOI,10.15468/dl.z4c9zu,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,39,References,DOI,10.15468/dl.dwur27,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,41,References,DOI,10.15468/dl.jx65ta,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,56,References,DOI,10.15468/dl.4jbnkt,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,56,References,DOI,10.15468/dl.4jbnkt,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,60,References,DOI,10.15468/dl.gx742r,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,63,References,DOI,10.15468/dl.6vdkbn,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,64,References,DOI,10.15468/dl.zycegr,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,69,References,DOI,10.15468/dl.459uag,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,71,References,DOI,10.15468/dl.f8s2hg,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,73,References,DOI,10.15468/dl.pk3trq,Occurrence Download
7,10.21966/shnm-s480,Trawl Data from the FV Northwest Explorer during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,75,References,DOI,10.15468/dl.rm8rn8,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,1,IsDerivedFrom,DOI,10.15468/dl.ygt8ru,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,2,IsDerivedFrom,DOI,10.15468/dl.4casp2,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,4,References,DOI,10.15468/dl.3c2mmc,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,5,References,DOI,10.15468/dl.g5v7m4,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,6,References,DOI,10.15468/dl.6w6dmn,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,7,References,DOI,10.15468/dl.y7bpgx,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,8,References,DOI,10.15468/dl.y6q86n,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,9,References,DOI,10.15468/dl.y6hxnt,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,10,References,DOI,10.15468/dl.zbusc6,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,11,References,DOI,10.15468/dl.azhhnh,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,12,References,DOI,10.15468/dl.7sf25y,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,13,References,DOI,10.15468/dl.zadshh,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,14,References,DOI,10.15468/dl.nfmkaw,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,17,References,DOI,10.15468/dl.c9x79c,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,18,References,DOI,10.15468/dl.rndbzy,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,19,References,DOI,10.15468/dl.wet8zg,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,20,References,DOI,10.15468/dl.zw6eu4,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,20,References,DOI,10.15468/dl.zw6eu4,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,21,References,DOI,10.15468/dl.8x55jp,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,23,References,DOI,10.15468/dl.dkyg9y,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,24,References,DOI,10.15468/dl.e9c4rf,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,25,References,DOI,10.15468/dl.uztgqy,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,26,References,DOI,10.15468/dl.4azb5s,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,27,References,DOI,10.15468/dl.3q6uuw,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,28,References,DOI,10.15468/dl.vusrwb,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,28,References,DOI,10.15468/dl.vusrwb,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,29,References,DOI,10.15468/dl.3smk6d,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,30,References,DOI,10.15468/dl.bqybmc,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,34,References,DOI,10.15468/dl.84g9ny,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,34,References,DOI,10.15468/dl.84g9ny,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,36,References,DOI,10.15468/dl.5sybtf,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,36,References,DOI,10.15468/dl.5sybtf,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,39,References,DOI,10.15468/dl.dwur27,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,40,References,DOI,10.15468/dl.7zrznn,Occurrence Download
